Price(Float),Area(In Sq.Feet),Road,Face,Floor,Bedroom,Bathroom,Address,City
45000000,2652.4375,16.0,East,2.5,4,3.0,Balkhu,Kathmandu
62500000,1813.925,16.0,South West,2.5,3,3.0,Bhaisepati,Lalitpur
150000000,1197.875,16.0,South east,1.0,2,1.0,Futung,Kathmandu
150000000,3080.25,16.0,East,3.0,6,7.0,Dhobighat,Lalitpur
22350000,1026.75,16.0,North,2.5,3,3.0,Balkhu,Kathmandu
45000000,2738.0,16.0,North West,3.0,6,5.0,Bansbari,Kathmandu
78000000,1711.25,16.0,North east,4.0,8,5.0,Naksal,Kathmandu
32500000,1369.0,16.0,East,2.5,5,4.0,Golfutar,Kathmandu
17000000,727.28,16.0,East,1.0,6,3.0,Dhungeadda,Kathmandu
20531250,1561.515625,16.0,South West,3.0,4,3.0,Boudha,Kathmandu
57500000,4107.0,16.0,South East,2.0,4,4.0,Chapali,Kathmandu
63000000,3422.5,16.0,East,2.0,5,4.0,Budhanilkantha,Kathmandu
35000000,1711.25,16.0,East,5.0,8,5.0,Gongaboo,Kathmandu
49500000,1813.925,16.0,North East,3.5,7,8.0,Bhaisepati,Lalitpur
56500000,1711.25,16.0,East,3.0,10,5.0,Buddhanagar,Kathmandu
50000000,1745.475,16.0,East,3.0,4,5.0,Rudreshwor,Kathmandu
42000000,3764.75,16.0,East,2.5,6,4.0,Hattigauda,Kathmandu
47500000,3080.25,16.0,South East,2.0,5,4.0,Golfutar,Kathmandu
105000000,2429.975,16.0,South,4.5,10,8.0,Khusibu,Kathmandu
60000000,4791.5,16.0,East,2.0,5,4.0,Mandikatar,Kathmandu
110000000,6845.0,16.0,south east,2.5,4,2.0,Dhobighat,Lalitpur
23500000,1095.2,16.0,East,2.5,6,4.0,Imadol,Lalitpur
50000000,2100.0,16.0,South,3.0,5,4.0,Hattiban,Lalitpur
36000000,2053.5,16.0,East,2.5,5,5.0,Deuba Chowk,Kathmandu
150000000,7529.5,16.0,North,3.0,6,5.0,Kupondole,Kathmandu
65000000,3148.7,16.0,South east,3.5,6,3.0,Koteshwor,Kathmandu
100000000,2738.0,16.0,South,2.5,5,3.0,Bishalnagar,Kathmandu
105000000,2417.14,16.0,South,4.0,8,5.0,Khusibu Townplanning,Kathmandu
125000000,7529.5,16.0,North east,3.0,6,5.0,Budhanilkantha,Kathmandu
22000000,1369.0,16.0,North West,3.0,8,3.0,Baniyatar,Kathmandu
29500000,1813.925,16.0,East,2.5,6,4.0,Imadol,Lalitpur
68000000,2464.2,16.0,South east,1.0,6,5.0,Budhanilkantha,Kathmandu
63000000,2566.875,16.0,East,3.5,6,5.0,Budhanilkantha,Kathmandu
29500000,1369.0,16.0,South,2.5,4,3.0,Golfutar,Kathmandu
31000000,1369.0,16.0,South West,2.5,6,3.0,Bafal,Kathmandu
22000000,1112.31,16.0,North east,2.5,4,4.0,Imadol,Lalitpur
22500000,1197.875,16.0,West,2.5,6,3.0,Imadol,Lalitpur
85000000,3336.93,16.0,East,2.5,6,7.0,Thecho,Lalitpur
23000000,1026.75,16.0,South,2.5,4,3.0,Nakkhu,Lalitpur
33500000,1369.0,16.0,East,3.0,4,5.0,Chandol,Kathmandu
42500000,1129.425,16.0,South,2.5,5,5.0,Narayanthan,Kathmandu
30000000,1197.875,16.0,East,2.5,4,3.0,Nagarjun,Kathmandu
23000000,1197.875,16.0,East,3.0,4,3.0,Budhanilkantha,Kathmandu
28000000,1471.675,16.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
24000000,1026.75,16.0,North,2.5,5,4.0,Imadol,Lalitpur
39000000,1437.45,16.0,East,2.5,4,4.0,Khumaltar,Lalitpur
24000000,1047.285,16.0,West,2.5,4,4.0,Imadol,Lalitpur
20500000,855.625,16.0,South,3.0,5,4.0,Samakhusi,Kathmandu
41500000,3800.0,16.0,West,3.0,6,6.0,Dhapakhel,Lalitpur
19500000,1200.0,16.0,West,2.5,5,3.0,Imadol,Lalitpur
29500000,1437.45,16.0,South,2.5,4,3.0,Sitapaila,Kathmandu
26500000,1369.0,16.0,East,2.0,4,4.0,Nakkhu,Lalitpur
45000000,2738.0,16.0,West,2.5,6,5.0,Bansbari,Kathmandu
63000000,3422.5,16.0,South,2.5,5,5.0,Dadhikot Height,Bhaktapur
33000000,1129.425,16.0,South,2.5,6,4.0,Ochu Height,Lalitpur
21000000,1454.5625,16.0,West,2.0,5,4.0,Syuchatar,Kathmandu
35000000,2738.0,16.0,East,5.0,5,3.5,Sadikshya Marga,Kathmandu
77500000,3148.7,16.0,East,2.5,4,4.0,Sanepa,Lalitpur
35000000,1711.25,16.0,East,3.0,11,5.0,Hattiban,Lalitpur
34000000,1369.0,16.0,South West,3.0,5,3.0,Lalitpur,Lalitpur
17000000,1026.75,16.0,East,3.0,6,3.0,Chandragiri,Kathmandu
17000000,1026.75,16.0,East,3.0,6,3.0,Balambu,Kathmandu
70000000,4107.0,16.0,West,2.5,5,5.0,Hepali,Kathmandu
35000000,1369.0,16.0,North,3.0,10,3.0,Baniyatar,Kathmandu
17500000,1369.0,16.0,South,3.0,5,2.0,Thankot,Kathmandu
50000000,3422.5,16.0,East,2.5,5,3.0,Bhaisepati,Lalitpur
25000000,1060.975,16.0,North East,2.5,4,3.0,Nagarjun,Kathmandu
55000000,2053.5,16.0,North east,3.5,7,5.0,Lubhu,Lalitpur
45000000,1711.25,16.0,South,2.0,4,4.0,Bhaisepati,Lalitpur
35000000,1026.75,16.0,South,3.5,4,4.0,Chappal karkhana,Kathmandu
17000000,727.28,16.0,West,2.5,4,2.0,Kathmandu,Kathmandu
39077000,2909.125,16.0,South,3.0,4,4.0,Bhaisepati,Lalitpur
17500000,1540.125,16.0,South,1.0,2,1.0,Bhangal,Kathmandu
35000000,1095.2,16.0,North,2.0,3,3.0,Bhaisepati,Lalitpur
33500000,1369.0,16.0,East,1.0,4,4.0,Chandole,Kathmandu
37000000,1711.25,16.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
38500000,1060.975,16.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
100000000,6160.5,16.0,South east,2.5,6,5.0,Narayanthan,Kathmandu
38000000,2502.7,16.0,South,3.5,7,5.0,Greenland,Kathmandu
85000000,2780.78,16.0,West,4.5,7,5.0,Sanobharyang,Kathmandu
25000000,1026.75,16.0,South East,3.5,4,5.0,Bhaisepati,Lalitpur
17000000,1026.75,16.0,West,3.0,4,5.0,Kapan,Kathmandu
27500000,1369.0,16.0,East,3.0,6,5.0,Kapan,Kathmandu
120000000,4107.0,16.0,North,1.5,3,2.0,Chabahil,Kathmandu
26500000,1369.0,16.0,South West,3.0,4,4.0,Nakkhu,Lalitpur
15000000,1411.78125,16.0,North East,1.5,2,1.0,Tikathali,Lalitpur
11000000,855.625,16.0,West,1.5,2,1.0,Imadol,Lalitpur
39000000,1668.46875,16.0,North,2.0,4,3.0,Grande Villa,Kathmandu
32000000,1369.0,16.0,East,2.0,6,4.0,Samakhusi,Kathmandu
22500000,1026.75,16.0,East,1.0,6,3.0,Imadol,Lalitpur
34000000,1369.0,16.0,North East,2.0,5,3.0,Budhanilkantha,Kathmandu
48000000,2738.0,16.0,north east east,2.5,4,3.0,Rudreshwor,Kathmandu
26000000,1411.78125,16.0,South,3.0,8,4.0,Manamaiju,Kathmandu
25000000,1711.25,16.0,East,2.5,4,3.0,Syuchatar,Kathmandu
46500000,1711.25,16.0,South,2.5,5,4.0,Budhanilkantha,Kathmandu
20000000,1048.140625,16.0,North,3.0,5,4.0,Satdobato,Lalitpur
37000000,1369.0,16.0,North West,2.5,6,5.0,Bhaisepati,Lalitpur
45000000,2395.75,16.0,South,2.5,4,3.0,Imadol,Lalitpur
37500000,1095.2,16.0,South West,2.5,7,4.0,Narayantar,Kathmandu
22500000,1732.64,16.0,east,2.5,4,3.0,Satungal,Kathmandu
37000000,1711.25,16.0,South,4.0,7,6.0,Banasthali,Kathmandu
42500000,1283.4375,16.0,South East,2.0,5,5.0,Budhanilkantha,Kathmandu
39900000,1163.65,16.0,North West,2.5,6,3.0,Imadol,Lalitpur
65000000,2053.5,16.0,South West,5.0,9,9.0,Uttardhoka,Kathmandu
33000000,1437.45,16.0,North East,2.5,5,4.0,Manabahadur Marga,Kathmandu
45000000,2053.5,16.0,North,2.5,5,5.0,Hattiban,Lalitpur
22300000,1026.75,16.0,North,2.5,3,3.0,Balkhu,Kathmandu
26500000,1095.2,16.0,North West,2.5,5,5.0,Bhaisepati,Lalitpur
90000000,6845.0,16.0,South,2.5,4,2.0,Dhobighat,Lalitpur
20500000,1026.75,16.0,East,2.5,4,3.0,Goldhunga,Kathmandu
17500000,1112.3125,16.0,North,2.5,5,4.0,Sitapaila,Kathmandu
25000000,1133.7,16.0,West,2.5,4,4.0,Sirutar,Bhaktapur
36000000,1403.225,16.0,South East,3.5,7,7.0,Dhapasi,Kathmandu
29800000,1454.5625,16.0,East,3.0,5,5.0,Basundhara,Kathmandu
44500000,1711.25,16.0,South,3.0,5,5.0,Budhanilkantha,Kathmandu
28500000,1369.0,16.0,North East,3.0,8,3.0,Guheshwori,Kathmandu
50000000,3764.75,16.0,East,3.0,5,5.0,Basundhara,Kathmandu
135000000,4449.25,16.0,South,2.5,7,5.0,Bhaisepati,Lalitpur
65000000,1711.25,16.0,North East,2.5,6,5.0,Sanepa,Lalitpur
100000000,3422.5,16.0,South,2.5,4,3.0,Kupandole,Lalitpur
43500000,1437.45,16.0,West,2.5,3,3.0,Golfutar,Kathmandu
33900000,1796.8125,16.0,South East,4.0,5,4.0,Sano Gaun,Lalitpur
36000000,1454.5625,16.0,West,3.0,7,3.0,Sanobharyang,Kathmandu
25000000,1026.75,16.0,East,2.5,6,5.0,Tikathali,Lalitpur
118000000,8214.0,16.0,South East,2.5,4,4.0,Bhaisepati,Lalitpur
24500000,1197.875,16.0,East,2.5,6,5.0,Tikathali,Lalitpur
26000000,1437.45,16.0,South,2.5,5,3.0,Banasthali,Kathmandu
32500000,1500.0,16.0,East,3.0,8,4.0,Tinthana,Kathmandu
42000000,1437.45,16.0,South East,2.5,6,5.0,Basundhara,Kathmandu
95093750,5818.25,16.0,South,3.0,7,5.0,Budhanilkantha,Kathmandu
100000000,2738.0,16.0,South,3.0,5,3.0,Bishalnagar,Kathmandu
42500000,1711.25,16.0,East,3.0,7,6.0,Kharibot,Kathmandu
12500000,1711.25,16.0,West,2.0,3,1.0,Godawari,Lalitpur
21500000,1095.2,16.0,North West,3.5,5,3.0,Sano thimi,Bhaktapur
37000000,2053.5,16.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
105000000,4107.0,16.0,East,3.0,6,5.0,Baluwatar,Kathmandu
41000000,1026.75,16.0,South,3.0,6,3.0,Dallu,Kathmandu
22500000,1112.3125,16.0,East,2.0,4,3.0,Basundhara,Kathmandu
72000000,4107.0,16.0,South east,2.5,5,5.0,Narayanthan,Kathmandu
65000000,4107.0,16.0,East,2.0,6,5.0,Naxal,Kathmandu
100000000,6160.5,16.0,East,2.5,5,5.0,Narayanthan,Kathmandu
40000000,1369.0,16.0,West,3.0,10,4.0,Budhanilkantha,Kathmandu
32000000,1129.425,16.5,North East,2.5,4,4.0,Bhaisepati,Lalitpur
35000000,1711.25,16.5,South West,2.5,4,3.0,Samakhushi chowk,Kathmandu
26000000,1403.225,16.5,South,2.5,5,3.0,Sitapaila,Kathmandu
46000000,1779.7,16.5,South,3.5,17,4.0,Bafal,Kathmandu
65000000,4107.0,16.5,North West,2.5,5,6.0,Maligaon,Kathmandu
100000000,4107.0,16.5,North,2.5,5,6.0,Banasthali,Kathmandu
59500000,2053.5,16.5,South West,2.5,5,5.0,Bhaisepati,Lalitpur
35000000,2053.5,16.5,North,2.5,7,4.0,Harisiddhi,Lalitpur
65000000,2087.725,16.5,South,3.5,10,4.0,Ghattekulo,Kathmandu
31000000,1437.45,16.5,North,2.5,6,5.0,Nakkhu,Lalitpur
35000000,1060.975,16.5,South,4.5,4,2.0,Ghattekulo,Kathmandu
38000000,2087.725,16.66666667,South East,2.5,4,3.0,Budhanilkantha,Kathmandu
44500000,2121.95,17.0,North West,2.5,3,5.0,Bhaisepati,Lalitpur
350000000,10952.0,17.0,East,3.0,6,6.0,Maharajgunj,Kathmandu
40000000,1369.0,17.0,North,2.5,3,3.0,Bhaisepati,Lalitpur
95000000,3764.75,17.0,North West,2.5,6,4.0,Katunje,Bhaktapur
15000000,1026.75,17.0,South,2.5,4,3.0,Danchhi,Kathmandu
85000000,2498.425,17.0,North East,2.5,5,4.0,Sainbu,Lalitpur
92500000,5818.25,17.0,South,3.5,7,5.0,Narayanthan,Kathmandu
60000000,3764.75,17.0,North,2.5,3,3.0,Grande Villa,Kathmandu
95000000,7187.25,17.0,East,3.0,5,4.0,Dhobighat,Lalitpur
95000000,3422.5,17.5,North West,2.5,4,4.0,Dhumbarahi,Kathmandu
82000000,3422.5,17.5,South East,2.5,4,5.0,Budhanilkantha,Kathmandu
58000000,3114.475,17.5,South,3.5,5,5.0,Dhapasi,Kathmandu
58500000,2806.45,18.0,South East,3.5,13,4.0,Manamaiju,Kathmandu
18000000,21904.0,18.0,East,2.5,4,3.0,Dahachowk,Kathmandu
21000000,1540.125,18.0,South East,2.0,6,3.0,Godawari,Lalitpur
25000000,1882.375,18.0,West,3.0,7,6.0,Tokha,Kathmandu
80000000,2738.0,18.0,East,4.0,12,4.0,Minbhawan,Kathmandu
38500000,1779.7,18.0,East,3.0,7,5.0,Imadol,Lalitpur
25000000,1026.75,18.0,North East,2.5,5,4.0,Pepsicola,Kathmandu
37500000,1540.125,18.0,South,3.0,3,4.0,Bhaisepati,Lalitpur
26000000,1437.45,18.0,West,3.0,5,3.0,Phutung,Kathmandu
20000000,1090.921875,18.0,South East,3.0,3,3.0,Harisiddhi,Lalitpur
13500000,748.671875,18.0,West,2.0,3,2.0,Imadol,Lalitpur
145000000,6845.0,18.0,East,3.0,5,6.0,Budhanilkantha,Kathmandu
22500000,1112.3125,18.0,North East,3.0,6,6.0,Budhanilkantha,Kathmandu
30000000,1711.25,18.0,West,2.5,5,5.0,Srijana Nagar,Bhaktapur
37500000,1711.25,18.0,North West,2.5,7,3.0,Rudreshwor,Kathmandu
23800000,1369.0,18.0,East,3.0,6,6.0,Bhangal,Kathmandu
29500000,2053.5,18.0,West,3.0,3,2.0,Civil Homes,Lalitpur
35000000,1369.0,18.0,East,2.0,3,3.0,Sunakothi,Lalitpur
24000000,1369.0,18.0,East,2.5,4,4.0,Imadol,Lalitpur
28000000,1197.875,18.0,North East,3.0,7,3.0,Imadol,Lalitpur
27500000,1437.45,18.0,East,2.5,3,4.0,Narayantar,Kathmandu
31000000,1369.0,18.0,South east,2.5,4,5.0,Bhaisepati,Lalitpur
38000000,1369.0,18.0,South East,2.5,4,3.0,Syuchatar,Kathmandu
11500000,1197.875,18.0,South,4.0,3,1.0,Thankot,Kathmandu
36100000,1711.25,18.0,South,3.5,7,3.0,Suryadanda,Kathmandu
21000000,1112.3125,18.0,South,2.0,4,2.0,Swayambhu,Kathmandu
30500000,2395.75,18.0,east,2.5,6,5.0,Sitapaila,Kathmandu
150000000,6845.0,18.0,East,2.0,6,6.0,Budhanilkantha,Kathmandu
21000000,2004.75,18.0,East,2.5,5,4.0,Malpot,Kathmandu
16500000,1625.6875,18.0,South,1.5,4,2.0,Syuchatar,Kathmandu
110000000,6160.5,18.0,West,2.5,5,4.0,Narayanthan,Kathmandu
26000000,1437.45,18.0,East,2.5,5,4.0,Dhapakhel,Lalitpur
70000000,2806.45,18.0,West,2.5,5,6.0,Tokha,Kathmandu
65000000,2909.12,18.0,West,3.0,5,5.0,Grande Hospital,Kathmandu
18000000,1090.921875,18.0,South East,3.0,3,3.0,Harisiddhi,Lalitpur
28500000,1796.8125,18.0,South West,2.0,3,3.0,Budhanilkantha,Kathmandu
42500000,1711.25,18.0,South,2.5,6,5.0,Dhapasi,Kathmandu
42500000,1779.7,18.0,West,2.5,7,4.0,Khumaltar,Lalitpur
38500000,2053.5,18.0,East,3.0,7,5.0,Imadol,Lalitpur
22500000,1060.975,18.0,North,2.5,4,3.0,Sitapaila,Kathmandu
260000000,17797.0,18.0,East,3.0,5,4.0,Mandikatar,Kathmandu
31000000,1369.0,18.0,South East,3.0,4,3.0,Bhaisepati,Lalitpur
32500000,1711.25,18.0,South East,3.0,5,4.0,Pepsicola,Kathmandu
15000000,1369.0,18.0,North East,1.0,2,1.0,Thali,Kathmandu
28500000,1540.125,18.0,South West,3.0,3,5.0,Bhaisepati,Lalitpur
45000000,1711.25,18.0,North East,2.5,5,5.0,Bhaisepati,Lalitpur
26500000,1060.975,18.0,North,2.5,4,4.0,Budhanilkantha,Kathmandu
25000000,1711.25,18.0,South East,2.5,7,2.0,Dhapakhel,Kathmandu
15000000,855.625,18.0,North East,3.5,5,3.0,Kharibot,Lalitpur
55000000,3080.25,18.0,North,3.0,4,5.0,Budhanilkantha,Kathmandu
70000000,2909.125,18.0,North West,3.0,5,7.0,Tokha,Kathmandu
35000000,2566.875,18.0,North East,3.0,6,3.0,Lokanthali,Bhaktapur
43000000,1711.25,18.0,South,2.5,5,3.0,Nakkhu,Lalitpur
29000000,1129.425,18.0,South,2.5,3,4.0,Nakhudole,Lalitpur
32500000,1095.2,18.0,East,3.5,6,3.0,Ghattekulo,Kathmandu
38500000,1369.0,18.0,North,3.0,5,5.0,Jaya Bageshwori,Kathmandu
260000000,1779.7,18.0,East,2.5,5,5.0,Dhumbarahi,Kathmandu
73100000,3657.796875,18.0,South West,2.0,4,4.0,Sitapaila,Kathmandu
32500000,6845.0,18.0,North,2.5,4,4.0,Muhanpokhari,Kathmandu
35000000,1369.0,18.0,South East,3.0,7,4.0,Sainbu,Lalitpur
38000000,1779.7,18.0,North East,2.5,5,5.0,Bhaisepati,Lalitpur
36500000,4021.4375,18.0,South,3.0,4,5.0,Budhanilkantha,Kathmandu
32500000,1283.4375,18.0,East,2.0,4,4.0,Sukedhara,Kathmandu
53500000,2429.975,18.5,South West,3.5,7,5.0,Pasikot,Kathmandu
29000000,1026.75,19.0,South,3.0,4,4.0,Nakhipot,Lalitpur
31000000,1437.45,19.0,South West,2.5,5,5.0,Budhanilkantha,Kathmandu
55000000,2566.875,19.5,South West,3.5,7,8.0,Budhanilkantha,Kathmandu
41500000,1369.0,19.686,South,4.0,5,5.0,Koteshwor,Kathmandu
24000000,1155.09375,20.0,North West,2.5,3,5.0,Harisiddhi,Lalitpur
37500000,1197.875,20.0,North East,4.0,4,4.0,Bhaisepati,Lalitpur
25500000,1095.2,20.0,East,2.5,9,7.0,Nakhipot,Lalitpur
53600000,2203.234375,20.0,North,3.5,3,4.0,Sitapaila,Kathmandu
37500000,1540.125,20.0,North,3.0,7,4.0,Sipadol,Bhaktapur
25000000,700.0,20.0,North east,3.0,6,3.0,Hattiban,Lalitpur
22200000,1112.3125,20.0,East,4.0,10,3.0,Pepsicola,Kathmandu
23500000,1112.3125,20.0,West,2.5,7,3.0,Tikathali,Lalitpur
34500000,2395.75,20.0,East,2.5,4,4.0,Taulung,Kathmandu
28000000,1754.03125,20.0,North,2.5,5,4.0,Mulpani,Kathmandu
12500000,941.1875,20.0,east,1.0,2,1.0,Imadol,Lalitpur
16000000,1026.75,20.0,East,3.0,1,1.0,Hattiban,Lalitpur
45000000,1369.0,20.0,North,2.5,6,4.0,Sukedhara Chowk,Kathmandu
44000000,2738.0,20.0,East,3.0,3,3.0,Naikap,Kathmandu
36000000,4107.0,20.0,East,2.5,7,7.0,Dhaksi,Kathmandu
72500000,2738.0,20.0,South,3.0,6,5.0,Balkhu,Kathmandu
28500000,1369.0,20.0,South,3.0,4,5.0,Thaiba,Lalitpur
73000000,21904.0,20.0,South East,2.5,4,3.0,Lele,Lalitpur
27000000,1095.2,20.0,West,2.5,5,4.0,Imadol,Lalitpur
35000000,7786.1875,20.0,East,3.0,4,4.0,Tokha,Kathmandu
135000000,770.0625,20.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
40000000,2053.5,20.0,South West,2.5,4,3.0,Gothatar,Kathmandu
37500000,1711.25,20.0,West,2.0,8,2.0,Budhanilkantha,Kathmandu
32500000,1369.0,20.0,South,3.0,6,4.0,Kausaltar,Bhaktapur
58000000,2224.625,20.0,South east,2.5,5,5.0,Taulung,Kathmandu
26000000,1026.75,20.0,North,2.5,4,5.0,Hepali,Kathmandu
41000000,1411.78125,20.0,South East,3.0,5,4.0,Tokha,Kathmandu
16800000,376.475,20.0,East,3.5,3,3.0,New Baneshwor,Kathmandu
180000000,20535.0,20.0,North East,3.0,4,4.0,Godawari,Lalitpur
21000000,1112.3125,20.0,West,8.0,5,4.0,Imadol,Lalitpur
33000000,1095.2,20.0,South,2.5,6,4.0,Nakhipot,Lalitpur
56500000,1403.225,20.0,North,2.5,4,5.0,Tahachal,Kathmandu
92000000,4107.0,20.0,South West,3.5,7,6.0,Basundhara,Kathmandu
266400000,12663.25,20.0,South West,2.0,4,4.0,Sanepa,Lalitpur
35000000,1197.875,20.0,East,3.0,4,4.0,Bhaisepati,Lalitpur
45000000,3764.75,20.0,East,3.0,7,4.0,Syuchatar,Kathmandu
26000000,1500.0,20.0,East,2.5,5,4.0,Tokha,Kathmandu
22000000,1454.5625,20.0,South,3.0,3,4.0,Sano Gaun,Lalitpur
22500000,1112.3125,20.0,South,8.0,4,3.0,Imadol,Lalitpur
45000000,1540.125,20.0,South West,3.0,3,4.0,Budhanilkantha,Kathmandu
50000000,1200.0,20.0,North,2.5,4,3.0,Hattiban,Lalitpur
32000000,2053.5,20.0,East,2.5,5,4.0,Tribhuwan Park,Kathmandu
7875000,770.0625,20.0,South West,1.0,3,1.0,Bohoratar,Kathmandu
22000000,1369.0,20.0,City,2.5,5,5.0,Harisiddhi,Lalitpur
120000000,4107.0,20.0,South,3.5,8,5.0,Tinkune,Kathmandu
50000000,2053.5,20.0,South,2.5,3,3.0,Thaiba,Lalitpur
77500000,2823.5625,20.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
50000000,1540.125,20.0,West,2.5,4,5.0,Hattigauda,Kathmandu
26500000,1197.875,20.0,South,3.0,4,3.0,Imadol,Lalitpur
42500000,1711.25,20.0,South,3.0,7,3.0,Bhaisepati,Lalitpur
55500000,2121.95,20.0,South,3.5,6,6.0,Pepsicola,Kathmandu
58000000,2053.5,20.0,North,3.5,8,3.0,Ganesh Chowk,Kathmandu
26500000,1060.975,20.0,South,2.5,4,3.0,Imadol,Lalitpur
27000000,1411.78125,20.0,North,2.5,3,3.0,Harisiddhi,Lalitpur
43000000,4107.0,20.0,West,2.0,3,2.0,Dhungeadda,Kathmandu
25000000,1200.0,20.0,East,3.0,5,3.0,Imadol,Lalitpur
23500000,1262.046875,20.0,South,2.0,6,6.0,Lubhu,Lalitpur
42500000,1437.45,20.0,East,2.5,6,4.0,Khumaltar,Lalitpur
30000000,1779.7,20.0,North East,2.5,4,5.0,Pasikot,Kathmandu
41000000,1437.45,20.0,East,3.5,7,7.0,Khusibu,Kathmandu
310000000,1433.17,20.0,South,2.5,4,4.0,Kusunti,Lalitpur
62500000,2053.5,20.0,East,2.5,4,5.0,Budhanilkantha,Kathmandu
120000000,1155.09,20.0,west,5.0,10,6.0,Putalisadak,Kathmandu
17500000,1711.25,20.0,North,2.0,4,2.0,Ramkot,Kathmandu
160000000,5818.25,20.0,East,2.5,6,4.0,Koteshwor,Kathmandu
45000000,2738.0,20.0,South,3.0,4,4.0,Budhanilkantha,Kathmandu
51000000,2053.5,20.0,East,2.5,4,2.0,Dhapasi,Kathmandu
67500000,3101.640625,20.0,North East,4.0,11,4.0,Patitar,Kathmandu
27500000,1048.140625,20.0,South,2.5,4,4.0,Raj Kulo Shital Height,Lalitpur
26500000,1129.425,20.0,West,2.5,6,4.0,Sitapaila,Kathmandu
65000000,2053.5,20.0,East,4.0,5,4.0,Khumaltar,Lalitpur
112500000,3251.375,20.0,East,3.0,4,4.0,Chandol,Kathmandu
33000000,1540.125,20.0,West,3.5,6,1.0,"Rudranagar Marg, Battisputali",Kathmandu
45000000,2738.0,20.0,East,3.0,5,5.0,Rudreshwor,Kathmandu
15500000,1369.0,20.0,North,2.0,4,2.0,Ramkot,Kathmandu
27500000,1026.75,20.0,West,3.5,5,3.0,Imadol,Lalitpur
27500000,1060.975,20.0,East,2.5,5,3.0,Imadol,Lalitpur
55000000,3080.25,20.0,South east,2.5,4,5.0,Rudreshwor,Kathmandu
25000000,1437.45,20.0,South,2.5,11,5.0,Dhapasi,Kathmandu
120000000,4791.5,20.0,East,3.5,5,5.0,Maharajgunj,Kathmandu
36000000,1711.25,20.0,South West,2.5,7,7.0,Bhaisepati,Lalitpur
29000000,1750.0,20.0,South,1.0,5,4.0,Lubhu,Lalitpur
90000000,2738.0,20.0,South,3.0,6,4.0,Bafal,Kathmandu
32000000,1882.375,20.0,North,2.5,4,5.0,Pasikot,Kathmandu
57000000,2464.2,20.0,East,2.5,4,3.0,Tyanglafat,Kathmandu
27000000,1026.75,20.0,West,2.5,4,4.0,Harisiddhi,Lalitpur
68000000,2738.0,20.0,South West,3.0,5,6.0,Budhanilkantha,Kathmandu
32000000,1283.43,20.0,West,2.5,5,4.0,Nayabasti,Lalitpur
45000000,1095.2,20.0,East,2.5,4,4.0,Imadol,Lalitpur
38500000,1433.17,20.0,East,2.5,6,5.0,Nayabasti,Kathmandu
30000000,1471.675,20.0,East,3.5,9,4.0,Machhapokhari,Kathmandu
35000000,884.04,20.0,East,3.0,3,4.0,Nayabazar geetanjali chowk,Kathmandu
22500000,1711.25,20.0,East,2.0,4,3.0,Nayapati,Kathmandu
57500000,1500.0,20.0,East,3.5,5,6.0,Nakhipot,Lalitpur
32000000,1437.45,20.0,East,3.0,8,5.0,near New buspark,Kathmandu
21000000,1369.0,20.0,North,2.0,4,2.0,Dharmasthali,Kathmandu
200000000,6502.75,20.0,West,3.5,8,5.0,Old Baneshwor Height,Kathmandu
33500000,1711.25,20.0,East,2.5,7,4.0,Sanagaun,Lalitpur
69000000,4877.0625,20.0,South,2.0,3,3.0,Chapali,Kathmandu
190000000,8214.0,20.0,North West,4.5,8,6.0,Thimi,Bhaktapur
26500000,1060.975,20.0,South,2.5,4,4.0,Imadol,Lalitpur
30000000,1711.25,20.0,North,2.5,6,3.0,Mulpani,Kathmandu
32000000,1625.6875,20.0,East,2.5,5,4.0,Panchetaar,Kathmandu
24500000,1403.225,20.0,North,2.5,4,4.0,Pandhara Chowk,Kathmandu
38000000,1026.75,20.0,South West,3.5,6,4.0,Baneshwor,Kathmandu
67500000,1693.2724,20.0,North,3.5,4,1.0,Panipokhari Heights,Kathmandu
54000000,1779.7,20.0,East,3.0,4,5.0,Panipokhari,Kathmandu
28000000,1369.0,20.0,East,2.5,4,5.0,Nakkhu,Lalitpur
29900000,1369.0,20.0,West,2.5,4,4.0,Phutung,Kathmandu
80000000,3762.0,20.0,North west,5.0,8,5.0,Kausaltar,Bhaktapur
20000000,1026.75,20.0,South East,3.0,4,3.0,Bhaktapur,Bhaktapur
18000000,2053.5,20.0,South East,2.5,4,4.0,Kirtipur,Kathmandu
55000000,2395.75,20.0,East,2.5,6,5.0,Samakhusi,Kathmandu
35000000,2738.0,20.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
23000000,1369.0,20.0,North east,3.0,5,3.0,"Siddhikali Tole, Thimi",Bhaktapur
22000000,1026.75,20.0,North,2.5,4,3.0,Siddipur,Lalitpur
41000000,2053.5,20.0,East,3.5,1,1.0,Kapan,Kathmandu
25500000,1437.45,20.0,North East,2.0,5,4.0,Kalanki,Kathmandu
27600000,1711.25,20.0,East,3.0,4,3.0,Thankot,Kathmandu
42500000,2158.0,20.0,South East,2.5,4,4.0,Imadol,Lalitpur
